year,sex,name,frequency,proportion
2023,F,Elsbeth,5,2.7808544842808028e-06
2023,F,Goldyn,5,2.7808544842808028e-06
2023,F,Graycelyn,5,2.7808544842808028e-06
2023,F,Inesa,5,2.7808544842808028e-06
2023,F,Ivanni,5,2.7808544842808028e-06
2023,F,Jacoba,5,2.7808544842808028e-06
2023,F,Javayah,5,2.7808544842808028e-06
2023,F,Josee,5,2.7808544842808028e-06
2023,F,Kaeley,5,2.7808544842808028e-06
2023,F,Kalesia,5,2.7808544842808028e-06
2023,F,Kamiyla,5,2.7808544842808028e-06
2023,F,Kayna,5,2.7808544842808028e-06
2023,F,Kennya,5,2.7808544842808028e-06
2023,F,Keyrin,5,2.7808544842808028e-06
2023,F,Madysson,5,2.7808544842808028e-06
2023,F,Magdelena,5,2.7808544842808028e-06
2023,F,Marcille,5,2.7808544842808028e-06
2023,F,Mariany,5,2.7808544842808028e-06
2023,F,Mikael,5,2.7808544842808028e-06
2023,F,Neily,5,2.7808544842808028e-06
2023,F,Noriel,5,2.7808544842808028e-06
2023,F,Nyaire,5,2.7808544842808028e-06
2023,F,Quill,5,2.7808544842808028e-06
2023,F,Rilynne,5,2.7808544842808028e-06
2023,F,Rokia,5,2.7808544842808028e-06
2023,F,Sella,5,2.7808544842808028e-06
2023,F,Spruha,5,2.7808544842808028e-06
2023,F,Stina,5,2.7808544842808028e-06
2023,F,Tesa,5,2.7808544842808028e-06
2023,F,Yaniyah,5,2.7808544842808028e-06
2023,F,Zayari,5,2.7808544842808028e-06
2023,F,Zeeva,5,2.7808544842808028e-06
2023,F,Zeidy,5,2.7808544842808028e-06
2023,F,Zenyah,5,2.7808544842808028e-06
2023,F,Adagrace,5,2.7808544842808028e-06
2023,F,Adalya,5,2.7808544842808028e-06
2023,F,Ahsha,5,2.7808544842808028e-06
2023,F,Alaja,5,2.7808544842808028e-06
2023,F,Aleaya,5,2.7808544842808028e-06
2023,F,Ariia,5,2.7808544842808028e-06
2023,F,Ashanty,5,2.7808544842808028e-06
2023,F,Betzabel,5,2.7808544842808028e-06
2023,F,Chayce,5,2.7808544842808028e-06
2023,F,Daneiris,5,2.7808544842808028e-06
2023,F,Dilia,5,2.7808544842808028e-06
2023,F,Elyra,5,2.7808544842808028e-06
2023,F,Hanifah,5,2.7808544842808028e-06
2023,F,Haumea,5,2.7808544842808028e-06
2023,F,Hilal,5,2.7808544842808028e-06
2023,F,Isata,5,2.7808544842808028e-06
2023,F,Jamillah,5,2.7808544842808028e-06
2023,F,Janhvi,5,2.7808544842808028e-06
2023,F,Kae,5,2.7808544842808028e-06
2023,F,Kataliah,5,2.7808544842808028e-06
2023,F,Klayah,5,2.7808544842808028e-06
2023,F,Klever,5,2.7808544842808028e-06
2023,F,Knola,5,2.7808544842808028e-06
2023,F,Kortlynn,5,2.7808544842808028e-06
2023,F,Kyria,5,2.7808544842808028e-06
2023,F,Lusine,5,2.7808544842808028e-06
2023,F,Maitri,5,2.7808544842808028e-06
2023,F,Maki,5,2.7808544842808028e-06
2023,F,Nahomie,5,2.7808544842808028e-06
2023,F,Poleth,5,2.7808544842808028e-06
2023,F,Prapti,5,2.7808544842808028e-06
2023,F,Prema,5,2.7808544842808028e-06
2023,F,Raeden,5,2.7808544842808028e-06
2023,F,Rhylyn,5,2.7808544842808028e-06
2023,F,Robbin,5,2.7808544842808028e-06
2023,F,Sabar,5,2.7808544842808028e-06
2023,F,Samah,5,2.7808544842808028e-06
2023,F,Shaili,5,2.7808544842808028e-06
2023,F,Shaliyah,5,2.7808544842808028e-06
2023,F,Sipara,5,2.7808544842808028e-06
2023,F,Tazara,5,2.7808544842808028e-06
2023,F,Viper,5,2.7808544842808028e-06
2023,F,Wajeeha,5,2.7808544842808028e-06
2023,F,Zeyla,5,2.7808544842808028e-06
2023,F,Zorina,5,2.7808544842808028e-06
2023,F,Annalize,5,2.7808544842808028e-06
2023,F,Audre,5,2.7808544842808028e-06
2023,F,Avajo,5,2.7808544842808028e-06
2023,F,Ayzlee,5,2.7808544842808028e-06
2023,F,Bissan,5,2.7808544842808028e-06
2023,F,Brielynn,5,2.7808544842808028e-06
2023,F,Cason,5,2.7808544842808028e-06
2023,F,Chyenne,5,2.7808544842808028e-06
2023,F,Dellarose,5,2.7808544842808028e-06
2023,F,Devinity,5,2.7808544842808028e-06
2023,F,Elodi,5,2.7808544842808028e-06
2023,F,Emyra,5,2.7808544842808028e-06
2023,F,Feriha,5,2.7808544842808028e-06
2023,F,Glorianna,5,2.7808544842808028e-06
2023,F,Hialeah,5,2.7808544842808028e-06
2023,F,Hooriya,5,2.7808544842808028e-06
2023,F,Ihsan,5,2.7808544842808028e-06
2023,F,Jahzaria,5,2.7808544842808028e-06
2023,F,Khalari,5,2.7808544842808028e-06
2023,F,Kuromi,5,2.7808544842808028e-06
2023,F,Kynnadi,5,2.7808544842808028e-06
2023,F,Lailonnie,5,2.7808544842808028e-06
2023,F,Leanni,5,2.7808544842808028e-06
2023,F,Louanna,5,2.7808544842808028e-06
2023,F,Madalyne,5,2.7808544842808028e-06
2023,F,Marva,5,2.7808544842808028e-06
2023,F,Miura,5,2.7808544842808028e-06
2023,F,Mylea,5,2.7808544842808028e-06
2023,F,Myrakle,5,2.7808544842808028e-06
