year,sex,name,frequency,proportion
2023,F,Jayda,3,0.0001342822613132805
2023,F,Lianna,3,0.0001342822613132805
2023,F,Alorah,3,0.0001342822613132805
2023,F,Amiyah,3,0.0001342822613132805
2023,F,Amna,3,0.0001342822613132805
2023,F,Bodhi,3,0.0001342822613132805
2023,F,Dana,3,0.0001342822613132805
2023,F,Gigi,3,0.0001342822613132805
2023,F,Iyla,3,0.0001342822613132805
2023,F,Niomi,3,0.0001342822613132805
2023,F,Noah,3,0.0001342822613132805
2023,F,Princess,3,0.0001342822613132805
2023,F,Bella-rose,3,0.0001342822613132805
2023,F,Daisy-mae,3,0.0001342822613132805
2023,F,Jenny,3,0.0001342822613132805
2023,F,Liv,3,0.0001342822613132805
2023,F,Nori,3,0.0001342822613132805
2023,F,Zuri,3,0.0001342822613132805
2023,F,Brodie,3,0.0001342822613132805
2023,F,Celine,3,0.0001342822613132805
2023,F,Coco,3,0.0001342822613132805
2023,F,Miya,3,0.0001342822613132805
2023,F,Saskia,3,0.0001342822613132805
2023,F,Vanesa,3,0.0001342822613132805
2023,F,Blayr,3,0.0001342822613132805
2023,F,Della,3,0.0001342822613132805
2023,F,Fleur,3,0.0001342822613132805
2023,F,Madi,3,0.0001342822613132805
2023,F,Olivia-mae,3,0.0001342822613132805
2023,F,Winifred,3,0.0001342822613132805
2023,F,Everley,3,0.0001342822613132805
2023,F,Rebekah,3,0.0001342822613132805
2023,F,Tova,3,0.0001342822613132805
2023,F,Anne,3,0.0001342822613132805
2023,F,Kalina,3,0.0001342822613132805
2023,F,Mikayla,3,0.0001342822613132805
2023,F,Aurelie,3,0.0001342822613132805
2023,F,Bianka,3,0.0001342822613132805
2023,F,Ren,3,0.0001342822613132805
2023,F,Aayat,3,0.0001342822613132805
2023,F,Eadie,3,0.0001342822613132805
2023,F,Judith,3,0.0001342822613132805
2023,F,Ally,3,0.0001342822613132805
2023,F,Harlowe,3,0.0001342822613132805
2023,F,Kasey,3,0.0001342822613132805
2023,F,Lorna,3,0.0001342822613132805
2023,F,Aisling,3,0.0001342822613132805
2023,F,Amanda,3,0.0001342822613132805
2023,F,Anastazja,3,0.0001342822613132805
2023,F,Gala,3,0.0001342822613132805
